CustomerKey,Frequency_x,Recency_x,Monetary_x,R_score_x,F_score_x,M_score_x,RFM_score_x,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,DateFirstPurchase,CommuteDistance,Frequency_y,Recency_y,Monetary_y,R_score_y,F_score_y,M_score_y,RFM_score_y,Segment
11109,8,556,9069.511,2,4,5,11,,Ruben,Kapoor,2000-02-19 23:02:24,Single,Male,ruben1@adventure-works.com,77000.0,0,0,Bachelors,Professional,N,2021-05-08,0-1 Miles,8,556,9069.511,2,4,5,11,Big Spenders
11110,5,499,8902.333,3,4,5,12,,Curtis,Yang,1985-09-30 00:00:00,Married,Male,curtis5@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2021-04-29,5-10 Miles,5,499,8902.333,3,4,5,12,Big Spenders
11111,8,497,8950.7,3,4,5,12,,Meredith,Gutierrez,1985-06-02 12:28:48,Married,Female,meredith34@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2021-05-18,0-1 Miles,8,497,8950.7,3,4,5,12,Big Spenders
11112,6,486,9124.522,3,4,5,12,,Crystal,Wang,1986-01-18 04:48:00,Married,Female,crystal3@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2021-05-23,0-1 Miles,6,486,9124.522,3,4,5,12,Big Spenders
11113,7,620,120.86800000000001,2,4,3,9,,Micheal,Blanco,1991-10-15 07:40:48,Married,Male,micheal11@adventure-works.com,77000.0,5,4,Bachelors,Professional,Y,2023-01-31,5-10 Miles,7,620,120.86800000000001,2,4,3,9,Others
11114,7,371,135.179,5,4,3,12,,Leslie,Moreno,1985-09-19 13:26:24,Single,Female,leslie7@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-03-17,5-10 Miles,7,371,135.179,5,4,3,12,Loyal
11115,6,364,125.08100000000002,5,4,3,12,,Alvin,Cai,1985-05-20 18:14:24,Married,Male,alvin20@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-02-09,0-1 Miles,6,364,125.08100000000002,5,4,3,12,Loyal
11116,7,442,163.57000000000002,4,4,3,11,,Clinton,Carlson,1998-11-19 22:04:48,Married,Male,clinton14@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-03-14,5-10 Miles,7,442,163.57000000000002,4,4,3,11,Loyal
11117,8,555,9003.489,2,4,5,11,,April,Deng,1984-04-02 19:12:00,Married,Female,april1@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2021-05-04,10+ Miles,8,555,9003.489,2,4,5,11,Big Spenders
11118,8,340,136.18,5,4,3,12,,Alvin,Zeng,1980-01-13 03:50:24,Single,Male,alvin21@adventure-works.com,88000.0,1,0,Partial College,Skilled Manual,N,2023-07-09,0-1 Miles,8,340,136.18,5,4,3,12,Loyal
11119,4,404,93.742,5,3,2,10,,Evan,James,1954-03-30 23:02:24,Single,Male,evan8@adventure-works.com,33000.0,2,0,Partial College,Clerical,N,2023-02-02,0-1 Miles,4,404,93.742,5,3,2,10,Others
11120,10,469,9066.739,4,4,5,13,,Beth,Jiménez,1955-10-16 21:07:12,Single,Female,beth8@adventure-works.com,44000.0,2,0,Bachelors,Management,Y,2021-05-12,5-10 Miles,10,469,9066.739,4,4,5,13,Most valuable
11121,6,423,63.976000000000006,4,4,2,10,,Orlando,Suarez,1983-12-14 14:24:00,Married,Male,orlando19@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-06-23,10+ Miles,6,423,63.976000000000006,4,4,2,10,Loyal
11122,3,497,47.223,3,2,2,7,,Byron,Vazquez,1983-03-22 19:12:00,Married,Male,byron9@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-02-20,5-10 Miles,3,497,47.223,3,2,2,7,At Risk
11123,8,341,164.824,5,4,3,12,,Philip,Alvarez,1983-06-22 10:33:36,Married,Male,philip4@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-04-16,10+ Miles,8,341,164.824,5,4,3,12,Loyal
11124,6,562,8941.922,2,4,5,11,,Ross,Jordan,1986-06-26 02:52:48,Single,Male,ross1@adventure-works.com,88000.0,1,0,Partial College,Skilled Manual,Y,2021-05-03,5-10 Miles,6,562,8941.922,2,4,5,11,Big Spenders
11125,7,547,87.659,2,4,2,8,,Dana,Navarro,1978-08-08 00:00:00,Single,Female,dana2@adventure-works.com,77000.0,1,0,Partial College,Skilled Manual,Y,2023-01-30,5-10 Miles,7,547,87.659,2,4,2,8,Others
11126,8,424,5469.607,4,4,5,13,,Shaun,Carson,1970-06-23 17:16:48,Married,Male,shaun16@adventure-works.com,11000.0,2,1,High School,Skilled Manual,N,2021-05-26,0-1 Miles,8,424,5469.607,4,4,5,13,Most valuable
11127,3,457,48.378,4,2,2,8,,Jan,Edwards,2001-04-05 14:24:00,Married,Female,jan11@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-04-09,5-10 Miles,3,457,48.378,4,2,2,8,Others
11128,7,507,158.334,3,4,3,10,,Samantha,Long,2001-05-27 19:12:00,Married,Female,samantha35@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-06-18,5-10 Miles,7,507,158.334,3,4,3,10,Others
11129,2,722,6460.586,1,1,5,7,,Julia,Wright,2001-01-06 06:43:12,Single,Female,julia17@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2021-08-04,5-10 Miles,2,722,6460.586,1,1,5,7,Big Spenders
11130,2,388,41.019,5,1,1,7,,Caroline,Russell,2006-02-22 16:19:12,Married,Female,caroline21@adventure-works.com,33000.0,0,0,High School,Skilled Manual,Y,2023-12-08,5-10 Miles,2,388,41.019,5,1,1,7,New Customers
11131,9,343,182.501,5,4,3,12,,Amanda,Rivera,2006-05-10 05:45:36,Married,Female,amanda7@adventure-works.com,33000.0,0,0,High School,Skilled Manual,N,2023-10-17,0-1 Miles,9,343,182.501,5,4,3,12,Loyal
11132,6,632,2609.134,1,4,4,9,,Melissa,Richardson,2007-01-29 17:16:48,Single,Female,melissa31@adventure-works.com,33000.0,0,0,High School,Skilled Manual,N,2023-04-08,5-10 Miles,6,632,2609.134,1,4,4,9,Big Spenders
11133,4,367,79.156,5,3,2,10,,Angela,Griffin,2006-12-05 00:57:36,Single,Female,angela23@adventure-works.com,33000.0,0,0,Partial High School,Clerical,N,2023-12-29,0-1 Miles,4,367,79.156,5,3,2,10,Others
11134,3,424,5403.013,4,2,5,11,,Larry,Townsend,1973-03-30 01:55:12,Single,Male,larry14@adventure-works.com,11000.0,5,0,High School,Skilled Manual,Y,2021-05-01,5-10 Miles,3,424,5403.013,4,2,5,11,Big Spenders
11135,3,623,2568.467,2,2,4,8,,Marcus,Harris,2005-12-10 10:33:36,Single,Male,marcus14@adventure-works.com,33000.0,0,0,Partial High School,Clerical,N,2023-04-17,5-10 Miles,3,623,2568.467,2,2,4,8,Big Spenders
11136,3,728,2618.517,1,2,4,7,,Brianna,Morgan,2004-10-03 18:14:24,Single,Female,brianna30@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2023-01-02,0-1 Miles,3,728,2618.517,1,2,4,7,Big Spenders
11137,5,346,222.827,5,4,3,12,,Jasmine,Taylor,2004-06-12 01:55:12,Married,Female,jasmine7@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-07-30,5-10 Miles,5,346,222.827,5,4,3,12,Loyal
11138,4,366,86.867,5,3,2,10,,Lauren,Davis,2004-08-17 04:48:00,Married,Female,lauren23@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2023-09-18,0-1 Miles,4,366,86.867,5,3,2,10,Others
11139,3,441,92.367,4,2,2,8,,Tanya,Moreno,1964-10-10 12:28:48,Single,Female,tanya2@adventure-works.com,33000.0,2,0,Partial College,Clerical,N,2023-09-13,5-10 Miles,3,441,92.367,4,2,2,8,Others
11140,2,653,43.989000000000004,1,1,2,4,,Javier,Alvarez,2002-10-13 05:45:36,Single,Male,javier1@adventure-works.com,33000.0,0,0,Partial High School,Clerical,N,2023-03-18,5-10 Miles,2,653,43.989000000000004,1,1,2,4,At Risk
11141,5,460,125.35600000000001,4,4,3,11,,Nicole,Ramirez,2003-03-13 00:57:36,Married,Female,nicole42@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2023-05-15,0-1 Miles,5,460,125.35600000000001,4,4,3,11,Loyal
11142,36,353,1078.847,5,4,3,12,,Eduardo,Patterson,2003-05-14 16:19:12,Single,Male,eduardo55@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2023-02-12,0-1 Miles,36,353,1078.847,5,4,3,12,Loyal
11143,5,378,53.416000000000004,5,4,2,11,,Jonathan,Henderson,2002-10-05 02:52:48,Married,Male,jonathan4@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-06-14,5-10 Miles,5,378,53.416000000000004,5,4,2,11,Loyal
11144,3,706,2639.967,1,2,4,7,,Edward,Hernandez,2005-10-07 15:21:36,Single,Male,edward48@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2023-01-24,0-1 Miles,3,706,2639.967,1,2,4,7,Big Spenders
11145,3,706,2540.967,1,2,4,7,,Jasmine,Coleman,2006-01-20 00:57:36,Single,Female,jasmine46@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2023-01-24,0-1 Miles,3,706,2540.967,1,2,4,7,Big Spenders
11146,7,473,124.22300000000001,3,4,3,10,,Karla,Goel,1959-04-28 19:12:00,Single,Female,karla20@adventure-works.com,44000.0,2,0,Bachelors,Management,Y,2023-02-04,5-10 Miles,7,473,124.22300000000001,3,4,3,10,Others
11147,7,442,9015.050000000001,4,4,5,13,,Ernest,Wu,1958-09-06 11:31:12,Married,Male,ernest6@adventure-works.com,66000.0,2,0,Graduate Degree,Management,Y,2021-05-11,0-1 Miles,7,442,9015.050000000001,4,4,5,13,Most valuable
11148,6,394,138.86400000000003,5,4,3,12,,Ross,Vazquez,1961-08-12 03:50:24,Married,Male,ross32@adventure-works.com,44000.0,2,0,Bachelors,Management,Y,2023-03-06,5-10 Miles,6,394,138.86400000000003,5,4,3,12,Loyal
11149,4,398,45.386,5,3,2,10,,Theodore,Gill,1961-03-28 06:43:12,Married,Male,theodore14@adventure-works.com,44000.0,2,0,Bachelors,Management,Y,2023-06-03,0-1 Miles,4,398,45.386,5,3,2,10,Others
11150,8,535,211.66200000000003,3,4,3,10,,Russell,Shen,1961-02-14 12:28:48,Single,Male,russell6@adventure-works.com,44000.0,2,0,Bachelors,Management,Y,2023-03-26,5-10 Miles,8,535,211.66200000000003,3,4,3,10,Others
11151,6,438,8896.041000000001,4,4,5,13,,Melinda,Gill,1962-03-24 00:57:36,Single,Female,melinda9@adventure-works.com,66000.0,2,0,Graduate Degree,Management,N,2021-05-13,0-1 Miles,6,438,8896.041000000001,4,4,5,13,Most valuable
11152,1,722,2524.489,1,1,4,6,,James,Williams,2001-07-08 13:26:24,Single,Male,james77@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-01-08,5-10 Miles,1,722,2524.489,1,1,4,6,Big Spenders
11153,5,643,120.74700000000001,1,4,3,8,,Angela,James,2002-01-15 23:02:24,Married,Female,angela34@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-03-28,5-10 Miles,5,643,120.74700000000001,1,4,3,8,Others
11154,1,721,2551.989,1,1,4,6,,Megan,Walker,2002-03-25 09:36:00,Single,Female,megan25@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,Y,2023-01-09,5-10 Miles,1,721,2551.989,1,1,4,6,Big Spenders
11155,1,725,2551.989,1,1,4,6,,Hunter,Robinson,2001-07-27 02:52:48,Single,Male,hunter50@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,N,2023-01-05,1-2 Miles,1,725,2551.989,1,1,4,6,Big Spenders
11156,4,723,2628.967,1,3,4,8,,Maria,Roberts,2001-08-10 00:57:36,Single,Female,maria47@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,N,2023-01-07,1-2 Miles,4,723,2628.967,1,3,4,8,Big Spenders
11157,3,477,45.408,3,2,2,7,,Hannah,Long,2000-11-03 11:31:12,Married,Female,hannah32@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-07-23,5-10 Miles,3,477,45.408,3,2,2,7,At Risk
11158,3,712,2635.556,1,2,4,7,,Jason,Wright,2001-03-21 12:28:48,Single,Male,jason46@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-01-18,5-10 Miles,3,712,2635.556,1,2,4,7,Big Spenders
11159,5,420,53.416000000000004,4,4,2,10,,Brianna,Hughes,2001-02-25 03:50:24,Single,Female,brianna57@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2023-09-07,1-2 Miles,5,420,53.416000000000004,4,4,2,10,Loyal
11160,2,679,2554.508,1,1,4,6,,Maurice,Tang,1999-03-12 10:33:36,Single,Male,maurice4@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,N,2023-02-20,5-10 Miles,2,679,2554.508,1,1,4,6,Big Spenders
11161,6,416,103.345,4,4,3,11,,Emily,Wood,1999-07-11 01:55:12,Single,Female,emily27@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,N,2023-05-31,1-2 Miles,6,416,103.345,4,4,3,11,Loyal
11162,2,682,2562.978,1,1,4,6,,Chase,Cox,1999-05-16 09:36:00,Single,Male,chase10@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,Y,2023-02-17,5-10 Miles,2,682,2562.978,1,1,4,6,Big Spenders
11163,4,514,50.897,3,3,2,8,,Gabriel,Wang,2000-04-16 19:12:00,Married,Male,gabriel21@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,Y,2023-04-30,5-10 Miles,4,514,50.897,3,3,2,8,Others
11164,6,514,159.23600000000002,3,4,3,10,,Devin,Brooks,1999-07-26 03:50:24,Single,Male,devin63@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,N,2023-04-26,1-2 Miles,6,514,159.23600000000002,3,4,3,10,Others
11165,3,575,112.739,2,2,3,7,,Jocelyn,Alexander,1998-08-22 14:24:00,Married,Female,jocelyn18@adventure-works.com,66000.0,0,0,Partial College,Skilled Manual,N,2023-05-24,1-2 Miles,3,575,112.739,2,2,3,7,At Risk
11166,5,391,96.756,5,4,2,11,,Ashley,Martinez,1997-03-18 14:24:00,Single,Female,ashley18@adventure-works.com,77000.0,0,0,Partial College,Skilled Manual,N,2023-10-13,0-1 Miles,5,391,96.756,5,4,2,11,Loyal
11167,4,399,3438.963,5,3,4,12,,Jasmine,Barnes,1997-07-11 10:33:36,Single,Female,jasmine43@adventure-works.com,88000.0,0,0,Bachelors,Management,N,2023-01-06,0-1 Miles,4,399,3438.963,5,3,4,12,Most valuable
11168,7,411,3450.2490000000003,4,4,4,12,,David,Rodriguez,1992-08-21 04:48:00,Single,Male,david83@adventure-works.com,88000.0,0,0,Bachelors,Management,N,2023-01-14,0-1 Miles,7,411,3450.2490000000003,4,4,4,12,Most valuable
11169,5,464,89.38600000000001,4,4,2,10,,Bryce,Richardson,1992-10-04 06:43:12,Married,Male,bryce8@adventure-works.com,99000.00000000001,4,4,Bachelors,Management,Y,2023-05-25,0-1 Miles,5,464,89.38600000000001,4,4,2,10,Loyal
11170,7,368,172.953,5,4,3,12,,Carol,Howard,1992-04-27 04:48:00,Married,Female,carol5@adventure-works.com,99000.00000000001,4,4,Bachelors,Management,Y,2023-08-25,0-1 Miles,7,368,172.953,5,4,3,12,Loyal
11171,8,420,7388.205,4,4,5,13,,Jonathan,Hill,1998-04-26 06:43:12,Single,Male,jonathan43@adventure-works.com,110000.00000000001,1,0,Bachelors,Management,Y,2021-08-18,1-2 Miles,8,420,7388.205,4,4,5,13,Most valuable
11172,7,355,141.834,5,4,3,12,,Gabrielle,Adams,1992-01-30 00:57:36,Married,Female,gabrielle58@adventure-works.com,110000.00000000001,1,0,Bachelors,Management,Y,2023-05-02,1-2 Miles,7,355,141.834,5,4,3,12,Loyal
11173,3,373,112.739,5,2,3,10,,Sarah,Thomas,1991-10-28 01:55:12,Single,Female,sarah13@adventure-works.com,121000.00000000001,0,0,Graduate Degree,Management,N,2023-03-01,0-1 Miles,3,373,112.739,5,2,3,10,New Customers
11174,5,525,53.416000000000004,3,4,2,9,,Nicholas,Robinson,1991-08-31 01:55:12,Married,Male,nicholas19@adventure-works.com,121000.00000000001,0,1,Graduate Degree,Management,Y,2023-07-12,2-5 Miles,5,525,53.416000000000004,3,4,2,9,Others
11175,8,424,7381.6050000000005,4,4,5,13,,Luis,Wang,1986-08-11 12:28:48,Single,Male,luis24@adventure-works.com,77000.0,0,0,Partial College,Skilled Manual,Y,2021-08-26,5-10 Miles,8,424,7381.6050000000005,4,4,5,13,Most valuable
11176,60,339,1452.0110000000002,5,4,4,13,,Mason,Roberts,1998-08-29 13:26:24,Married,Male,mason25@adventure-works.com,99000.00000000001,4,4,Bachelors,Management,Y,2023-02-01,1-2 Miles,60,339,1452.0110000000002,5,4,4,13,Most valuable
11177,6,444,148.77500000000003,4,4,3,11,,Jose,Flores,1962-08-20 16:19:12,Married,Male,jose6@adventure-works.com,121000.00000000001,2,4,Graduate Degree,Management,Y,2023-03-28,5-10 Miles,6,444,148.77500000000003,4,4,3,11,Loyal
11178,6,585,159.23600000000002,2,4,3,9,,Nathan,Johnson,1970-05-01 08:38:24,Married,Male,nathan55@adventure-works.com,110000.00000000001,2,3,Graduate Degree,Management,Y,2023-02-20,1-2 Miles,6,585,159.23600000000002,2,4,3,9,Others
11179,6,357,137.984,5,4,3,12,,Molly,Rodriguez,1976-06-24 02:52:48,Married,Female,molly18@adventure-works.com,132000.0,2,4,Graduate Degree,Management,Y,2023-03-11,5-10 Miles,6,357,137.984,5,4,3,12,Loyal
11180,6,463,152.29500000000002,4,4,3,11,,April,Anand,1963-03-19 19:12:00,Married,Female,april18@adventure-works.com,176000.0,1,3,Bachelors,Management,Y,2023-03-16,0-1 Miles,6,463,152.29500000000002,4,4,3,11,Loyal
11181,3,539,45.408,3,2,2,7,,Devin,Martin,1976-08-26 22:04:48,Married,Male,devin13@adventure-works.com,187000.00000000003,2,3,Graduate Degree,Management,Y,2023-05-06,0-1 Miles,3,539,45.408,3,2,2,7,At Risk
11182,5,361,89.38600000000001,5,4,2,11,,Stephanie,Torres,1965-02-13 23:02:24,Single,Female,stephanie19@adventure-works.com,77000.0,4,0,Bachelors,Management,Y,2023-08-27,10+ Miles,5,361,89.38600000000001,5,4,2,11,Loyal
11183,4,567,50.897000000000006,2,3,2,7,,Jasmine,Lee,1964-12-28 09:36:00,Single,Female,jasmine19@adventure-works.com,77000.0,4,0,Bachelors,Management,Y,2023-04-29,10+ Miles,4,567,50.897000000000006,2,3,2,7,Others
11184,5,449,75.075,4,4,2,10,,Meghan,Hernandez,1971-10-05 08:38:24,Single,Female,meghan3@adventure-works.com,77000.0,4,0,Bachelors,Management,Y,2023-08-09,10+ Miles,5,449,75.075,4,4,2,10,Loyal
11185,68,340,1777.9410000000003,5,4,4,13,,Ashley,Henderson,1965-04-06 00:00:00,Single,Female,ashley31@adventure-works.com,77000.0,4,0,Bachelors,Management,Y,2023-02-20,10+ Miles,68,340,1777.9410000000003,5,4,4,13,Most valuable
11186,3,359,45.408,5,2,2,9,,Sarah,Price,1964-10-25 14:24:00,Single,Female,sarah25@adventure-works.com,77000.0,4,0,Bachelors,Management,Y,2023-10-17,10+ Miles,3,359,45.408,5,2,2,9,New Customers
11187,4,513,118.22800000000001,3,3,3,9,,Jennifer,Cooper,1964-07-14 08:38:24,Married,Female,jennifer63@adventure-works.com,66000.0,4,0,Graduate Degree,Management,Y,2023-04-02,10+ Miles,4,513,118.22800000000001,3,3,3,9,Others
11188,5,345,89.38600000000001,5,4,2,11,,Catherine,Morris,1965-02-27 21:07:12,Married,Female,catherine16@adventure-works.com,66000.0,4,0,Graduate Degree,Management,N,2023-10-31,1-2 Miles,5,345,89.38600000000001,5,4,2,11,Loyal
11189,6,695,6538.642,1,4,5,10,,Lawrence,Blanco,1964-12-28 09:36:00,Single,Male,lawrence14@adventure-works.com,66000.0,4,0,Graduate Degree,Management,Y,2021-08-24,10+ Miles,6,695,6538.642,1,4,5,10,Big Spenders
11190,4,350,50.897000000000006,5,3,2,10,,Carson,Bryant,1964-12-01 17:16:48,Married,Male,carson17@adventure-works.com,77000.0,5,0,Bachelors,Management,Y,2023-08-27,10+ Miles,4,350,50.897000000000006,5,3,2,10,Others
11191,7,421,7417.938,4,4,5,13,,Kristi,Perez,1966-08-24 18:14:24,Single,Female,kristi39@adventure-works.com,77000.0,5,0,Bachelors,Management,Y,2021-08-09,10+ Miles,7,421,7417.938,4,4,5,13,Most valuable
11192,5,463,125.35600000000001,4,4,3,11,,James,Brown,1966-05-05 09:36:00,Married,Male,james79@adventure-works.com,66000.0,4,0,Bachelors,Management,Y,2023-06-22,2-5 Miles,5,463,125.35600000000001,4,4,3,11,Loyal
11193,3,501,45.408,3,2,2,7,,Ian,Gray,1965-09-01 11:31:12,Married,Male,ian72@adventure-works.com,66000.0,4,0,Bachelors,Management,Y,2023-02-24,2-5 Miles,3,501,45.408,3,2,2,7,At Risk
11194,6,389,116.325,5,4,3,12,,Jacqueline,Price,1966-01-15 04:48:00,Married,Female,jacqueline0@adventure-works.com,66000.0,4,0,Bachelors,Management,Y,2023-03-12,2-5 Miles,6,389,116.325,5,4,3,12,Loyal
11195,6,436,116.32500000000002,4,4,3,11,,Megan,Henderson,1966-10-26 09:36:00,Married,Female,megan55@adventure-works.com,66000.0,5,0,Bachelors,Management,Y,2023-04-13,10+ Miles,6,436,116.32500000000002,4,4,3,11,Loyal
11196,4,464,178.508,4,3,3,10,,Alfredo,Romero,1967-03-11 02:52:48,Married,Male,alfredo10@adventure-works.com,66000.0,5,0,Bachelors,Management,Y,2023-03-02,10+ Miles,4,464,178.508,4,3,3,10,Others
11197,6,530,228.316,3,4,3,10,,Andrea,Morris,1967-03-23 21:07:12,Married,Female,andrea18@adventure-works.com,77000.0,3,1,Bachelors,Management,N,2023-05-01,1-2 Miles,6,530,228.316,3,4,3,10,Others
11198,4,687,108.31700000000001,1,3,3,7,,Brooke,Sanders,1967-09-26 15:21:36,Single,Female,brooke3@adventure-works.com,77000.0,4,1,Bachelors,Management,Y,2023-02-04,10+ Miles,4,687,108.31700000000001,1,3,3,7,Others
11199,6,441,144.925,4,4,3,11,,Jacqueline,Bennett,1974-01-17 13:26:24,Married,Female,jacqueline1@adventure-works.com,77000.0,4,1,Bachelors,Management,Y,2023-03-17,10+ Miles,6,441,144.925,4,4,3,11,Loyal
11200,55,346,1609.718,5,4,4,13,,Jason,Griffin,1968-11-18 09:36:00,Married,Male,jason18@adventure-works.com,77000.0,4,1,Bachelors,Management,Y,2023-02-06,1-2 Miles,55,346,1609.718,5,4,4,13,Most valuable
11201,6,479,199.03400000000002,3,4,3,10,,Amanda,Foster,1968-07-30 00:57:36,Married,Female,amanda37@adventure-works.com,77000.0,4,1,Bachelors,Management,Y,2023-06-30,10+ Miles,6,479,199.03400000000002,3,4,3,10,Others
11202,3,467,81.37800000000001,4,2,2,8,,Alexia,Price,1974-12-23 10:33:36,Married,Female,alexia0@adventure-works.com,88000.0,5,0,Bachelors,Management,N,2023-09-14,1-2 Miles,3,467,81.37800000000001,4,2,2,8,Others
11203,32,386,881.9470000000001,5,4,3,12,,Luis,Diaz,1976-02-15 04:48:00,Married,Male,luis21@adventure-works.com,44000.0,2,1,High School,Professional,Y,2023-02-19,10+ Miles,32,386,881.9470000000001,5,4,3,12,Loyal
11204,4,417,84.997,4,3,2,9,,Destiny,Rivera,1969-06-29 02:52:48,Married,Female,destiny33@adventure-works.com,44000.0,2,1,High School,Professional,Y,2023-08-08,2-5 Miles,4,417,84.997,4,3,2,9,Others
11205,2,450,41.019,4,1,1,6,,Abby,Fernandez,1969-08-29 14:24:00,Married,Female,abby13@adventure-works.com,44000.0,2,1,High School,Professional,Y,2023-07-26,10+ Miles,2,450,41.019,4,1,1,6,Others
11206,4,581,84.99700000000001,2,3,2,7,,Blake,Flores,1969-11-09 12:28:48,Married,Male,blake60@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-05-10,10+ Miles,4,581,84.99700000000001,2,3,2,7,Others
11207,4,440,84.99700000000001,4,3,2,9,,Danielle,Cox,1969-08-23 19:12:00,Single,Female,danielle12@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-01-30,10+ Miles,4,440,84.99700000000001,4,3,2,9,Others
11208,7,471,147.65300000000002,3,4,3,10,,Maria,Reed,1969-02-12 05:45:36,Married,Female,maria4@adventure-works.com,66000.0,2,1,Bachelors,Management,Y,2023-03-03,10+ Miles,7,471,147.65300000000002,3,4,3,10,Others
11209,2,344,41.019,5,1,1,7,,Allison,Evans,1969-01-17 17:16:48,Married,Female,allison21@adventure-works.com,66000.0,2,1,Bachelors,Management,Y,2023-03-24,10+ Miles,2,344,41.019,5,1,1,7,New Customers
11210,5,482,77.83600000000001,3,4,2,9,,Edward,Wood,1969-07-07 05:45:36,Married,Male,edward50@adventure-works.com,77000.0,4,1,Partial College,Professional,Y,2023-05-05,10+ Miles,5,482,77.83600000000001,3,4,2,9,Others
11211,33,359,872.9050000000001,5,4,3,12,,Samantha,Russell,1977-06-12 22:04:48,Married,Female,samantha42@adventure-works.com,44000.0,2,1,High School,Professional,Y,2023-01-31,2-5 Miles,33,359,872.9050000000001,5,4,3,12,Loyal
11212,33,349,909.909,5,4,3,12,,Chloe,Campbell,1971-02-24 15:21:36,Married,Female,chloe4@adventure-works.com,44000.0,2,1,High School,Professional,Y,2023-01-29,2-5 Miles,33,349,909.909,5,4,3,12,Loyal
11213,4,479,84.99700000000001,3,3,2,8,,Stephanie,Murphy,1970-08-05 15:21:36,Single,Female,stephanie11@adventure-works.com,66000.0,2,1,Partial College,Professional,Y,2023-03-27,10+ Miles,4,479,84.99700000000001,3,3,2,8,Others
